Datetime,hour,day_of_week,month,NO2(GT),NOx(GT),C6H6(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI_next_hour
2004-03-18 02:00:00,2.0,3.0,3.0,88.0,61.0,5.5,1064.0,787.0,1057.0,1407.0,1115.0,14.8,52.1,0.8686,683.2
2004-03-18 03:00:00,3.0,3.0,3.0,109.0,180.0,3.6,970.0,687.0,1196.0,1351.0,969.0,13.9,53.9,0.8501,657.3625
2004-03-18 04:00:00,4.0,3.0,3.0,78.0,60.0,2.9,954.0,645.0,1260.0,1334.0,925.0,11.6,61.9,0.8442,634.8125
2004-03-18 05:00:00,5.0,3.0,3.0,57.0,37.0,2.5,931.0,623.0,1293.0,1307.0,828.0,12.0,58.9,0.8233,650.875
2004-03-18 06:00:00,6.0,3.0,3.0,71.0,68.0,3.0,938.0,650.0,1251.0,1333.0,893.0,10.9,62.1,0.8113,739.2125
2004-03-18 07:00:00,7.0,3.0,3.0,85.0,139.0,7.7,1166.0,885.0,1005.0,1551.0,1075.0,10.6,63.3,0.8067,985.5375
2004-03-18 08:00:00,8.0,3.0,3.0,124.0,339.0,23.3,1643.0,1384.0,667.0,2094.0,1610.0,11.5,60.0,0.8117,1160.475
2004-03-18 09:00:00,9.0,3.0,3.0,151.0,421.0,35.8,1934.0,1682.0,541.0,2468.0,2051.0,14.3,50.6,0.8186,998.1625
2004-03-18 10:00:00,10.0,3.0,3.0,150.0,349.0,21.3,1617.0,1333.0,686.0,2010.0,1819.0,17.8,40.5,0.821,892.6625
2004-03-18 11:00:00,11.0,3.0,3.0,152.0,224.0,14.3,1473.0,1127.0,831.0,1752.0,1568.0,20.8,34.4,0.8365,838.1875
2004-03-18 12:00:00,12.0,3.0,3.0,139.0,171.0,12.5,1379.0,1068.0,899.0,1663.0,1374.0,23.8,28.2,0.8219,817.775
2004-03-18 13:00:00,13.0,3.0,3.0,133.0,149.0,12.2,1385.0,1056.0,891.0,1648.0,1268.0,24.2,28.7,0.8515,805.8875
2004-03-18 14:00:00,14.0,3.0,3.0,126.0,137.0,13.1,1379.0,1087.0,901.0,1660.0,1144.0,25.2,24.9,0.7829,803.05
2004-03-18 15:00:00,15.0,3.0,3.0,128.0,149.0,14.4,1322.0,1129.0,934.0,1639.0,1109.0,27.0,17.8,0.6275,874.35
2004-03-18 16:00:00,16.0,3.0,3.0,169.0,172.0,16.8,1496.0,1205.0,822.0,1767.0,1347.0,27.1,23.1,0.818,829.6875
2004-03-18 17:00:00,17.0,3.0,3.0,149.0,166.0,14.5,1409.0,1131.0,873.0,1689.0,1206.0,25.8,23.9,0.7832,920.0625
2004-03-18 18:00:00,18.0,3.0,3.0,156.0,214.0,21.5,1513.0,1338.0,764.0,1957.0,1397.0,23.0,26.8,0.7446,999.3
2004-03-18 19:00:00,19.0,3.0,3.0,168.0,280.0,26.4,1667.0,1464.0,683.0,2118.0,1588.0,20.7,31.1,0.7523,987.75
2004-03-18 20:00:00,20.0,3.0,3.0,176.0,276.0,26.0,1667.0,1453.0,684.0,2051.0,1569.0,18.6,36.2,0.7676,843.2625
2004-03-18 21:00:00,21.0,3.0,3.0,135.0,178.0,14.1,1430.0,1121.0,814.0,1732.0,1322.0,16.0,48.4,0.8768,785.2875
2004-03-18 22:00:00,22.0,3.0,3.0,121.0,129.0,10.3,1333.0,989.0,885.0,1621.0,1194.0,14.5,57.8,0.9456,741.2875
2004-03-18 23:00:00,23.0,3.0,3.0,99.0,95.0,8.3,1262.0,911.0,948.0,1545.0,1062.0,13.1,64.2,0.9606,753.4875
2004-03-19 00:00:00,0.0,4.0,3.0,106.0,126.0,8.9,1287.0,936.0,918.0,1606.0,1040.0,12.0,69.7,0.9735,702.325
2004-03-19 01:00:00,1.0,4.0,3.0,96.0,103.0,6.6,1134.0,840.0,1021.0,1501.0,917.0,11.9,71.1,0.9915,625.575
2004-03-19 02:00:00,2.0,4.0,3.0,63.0,48.0,3.6,999.0,688.0,1229.0,1380.0,594.0,12.5,69.3,1.0029,623.4375
2004-03-19 03:00:00,3.0,4.0,3.0,109.0,180.0,2.5,961.0,622.0,1382.0,1301.0,430.0,12.5,67.5,0.9768,584.225
2004-03-19 04:00:00,4.0,4.0,3.0,32.0,20.0,1.8,934.0,569.0,1440.0,1280.0,397.0,12.3,67.7,0.9665,591.9125
2004-03-19 05:00:00,5.0,4.0,3.0,28.0,18.0,1.3,913.0,525.0,1620.0,1260.0,370.0,12.5,66.8,0.962,603.7875
2004-03-19 06:00:00,6.0,4.0,3.0,61.0,56.0,2.3,969.0,607.0,1373.0,1324.0,438.0,12.3,66.3,0.9487,693.0875
2004-03-19 07:00:00,7.0,4.0,3.0,99.0,115.0,6.7,1182.0,845.0,1054.0,1539.0,704.0,12.4,64.9,0.9332,987.85
2004-03-19 08:00:00,8.0,4.0,3.0,157.0,320.0,22.8,1740.0,1372.0,671.0,2144.0,1476.0,13.0,61.6,0.9209,1087.7875
2004-03-19 09:00:00,9.0,4.0,3.0,166.0,357.0,31.3,1819.0,1582.0,575.0,2456.0,1716.0,13.6,58.8,0.912,900.275
2004-03-19 10:00:00,10.0,4.0,3.0,149.0,253.0,19.2,1427.0,1275.0,701.0,1980.0,1398.0,13.9,57.1,0.9032,857.05
2004-03-19 11:00:00,11.0,4.0,3.0,135.0,218.0,16.4,1390.0,1191.0,759.0,1879.0,1268.0,14.5,54.4,0.8917,810.625
2004-03-19 12:00:00,12.0,4.0,3.0,127.0,192.0,14.0,1283.0,1117.0,813.0,1751.0,1188.0,15.5,50.1,0.8744,817.4125
2004-03-19 13:00:00,13.0,4.0,3.0,122.0,176.0,15.3,1304.0,1157.0,793.0,1801.0,1171.0,16.1,47.6,0.8655,851.4625
2004-03-19 14:00:00,14.0,4.0,3.0,135.0,198.0,16.7,1364.0,1202.0,771.0,1875.0,1250.0,16.3,47.1,0.864,884.125
2004-03-19 15:00:00,15.0,4.0,3.0,139.0,212.0,19.0,1410.0,1268.0,724.0,1957.0,1344.0,16.4,47.5,0.8791,901.55
2004-03-19 16:00:00,16.0,4.0,3.0,147.0,249.0,19.4,1476.0,1280.0,708.0,1955.0,1378.0,16.1,50.2,0.9094,927.6125
2004-03-19 17:00:00,17.0,4.0,3.0,158.0,270.0,20.9,1522.0,1320.0,690.0,2005.0,1435.0,16.0,50.7,0.9142,896.025
2004-03-19 18:00:00,18.0,4.0,3.0,146.0,231.0,20.2,1442.0,1301.0,704.0,1952.0,1372.0,15.8,50.3,0.8989,921.8375
2004-03-19 19:00:00,19.0,4.0,3.0,144.0,251.0,21.7,1469.0,1344.0,677.0,1997.0,1471.0,15.5,50.6,0.884,900.725
2004-03-19 20:00:00,20.0,4.0,3.0,138.0,210.0,19.8,1467.0,1292.0,698.0,1942.0,1439.0,15.4,51.4,0.8956,882.8375
2004-03-19 21:00:00,21.0,4.0,3.0,143.0,249.0,16.7,1421.0,1202.0,748.0,1854.0,1429.0,15.2,53.1,0.9117,747.1375
2004-03-19 22:00:00,22.0,4.0,3.0,116.0,143.0,9.1,1175.0,945.0,904.0,1604.0,1081.0,14.7,57.6,0.9573,732.4125
2004-03-19 23:00:00,23.0,4.0,3.0,109.0,127.0,8.3,1215.0,912.0,948.0,1547.0,993.0,14.2,58.3,0.938,684.85
2004-03-20 00:00:00,0.0,5.0,3.0,92.0,104.0,5.8,1127.0,802.0,1064.0,1447.0,837.0,13.8,57.9,0.9085,666.525
2004-03-20 01:00:00,1.0,5.0,3.0,83.0,86.0,5.2,1090.0,773.0,1105.0,1429.0,761.0,13.9,55.9,0.8842,638.5125
2004-03-20 02:00:00,2.0,5.0,3.0,81.0,74.0,4.1,1017.0,718.0,1182.0,1382.0,650.0,13.9,55.6,0.8765,646.05
2004-03-20 03:00:00,3.0,5.0,3.0,109.0,180.0,3.4,997.0,677.0,1252.0,1359.0,591.0,13.8,55.1,0.8666,604.7375
2004-03-20 04:00:00,4.0,5.0,3.0,55.0,44.0,2.9,945.0,646.0,1308.0,1332.0,505.0,13.8,54.6,0.8574,605.5125
2004-03-20 05:00:00,5.0,5.0,3.0,53.0,42.0,3.1,956.0,661.0,1260.0,1351.0,518.0,13.6,55.1,0.856,618.8125
2004-03-20 06:00:00,6.0,5.0,3.0,67.0,63.0,2.5,966.0,622.0,1317.0,1342.0,571.0,13.6,59.0,0.9129,683.2875
2004-03-20 07:00:00,7.0,5.0,3.0,91.0,115.0,4.3,1064.0,728.0,1161.0,1461.0,842.0,13.5,58.4,0.896,774.6125
2004-03-20 08:00:00,8.0,5.0,3.0,113.0,170.0,8.9,1300.0,935.0,902.0,1623.0,1145.0,13.8,58.0,0.9083,793.3125
2004-03-20 09:00:00,9.0,5.0,3.0,102.0,147.0,10.5,1348.0,998.0,834.0,1689.0,1218.0,14.6,53.1,0.8765,832.4375
2004-03-20 10:00:00,10.0,5.0,3.0,107.0,166.0,12.5,1425.0,1068.0,776.0,1764.0,1341.0,15.0,52.3,0.8881,849.6625
2004-03-20 11:00:00,11.0,5.0,3.0,113.0,195.0,12.3,1474.0,1061.0,768.0,1768.0,1406.0,15.4,52.1,0.9046,848.9625
2004-03-20 12:00:00,12.0,5.0,3.0,108.0,182.0,11.7,1490.0,1039.0,782.0,1757.0,1422.0,16.3,50.0,0.9158,842.0875
2004-03-20 13:00:00,13.0,5.0,3.0,105.0,168.0,11.7,1495.0,1040.0,809.0,1735.0,1373.0,17.1,47.9,0.9281,780.6625
2004-03-20 14:00:00,14.0,5.0,3.0,93.0,125.0,9.3,1376.0,953.0,900.0,1636.0,1153.0,19.0,42.9,0.937,732.325
2004-03-20 15:00:00,15.0,5.0,3.0,87.0,95.0,7.6,1305.0,884.0,980.0,1573.0,927.0,19.5,42.3,0.9476,703.7125
2004-03-20 16:00:00,16.0,5.0,3.0,76.0,79.0,6.7,1283.0,844.0,1036.0,1539.0,766.0,19.5,42.3,0.9493,762.7125
2004-03-20 17:00:00,17.0,5.0,3.0,94.0,119.0,9.7,1392.0,967.0,930.0,1649.0,941.0,19.1,43.8,0.9556,819.425
2004-03-20 18:00:00,18.0,5.0,3.0,110.0,142.0,12.4,1452.0,1063.0,856.0,1774.0,1146.0,18.5,46.3,0.9744,908.7
2004-03-20 19:00:00,19.0,5.0,3.0,136.0,215.0,16.6,1633.0,1199.0,734.0,1919.0,1417.0,17.4,51.6,1.0159,907.55
2004-03-20 20:00:00,20.0,5.0,3.0,139.0,229.0,16.4,1625.0,1191.0,733.0,1885.0,1442.0,17.1,51.3,0.9914,864.4625
2004-03-20 21:00:00,21.0,5.0,3.0,125.0,206.0,13.7,1535.0,1108.0,785.0,1820.0,1323.0,16.4,53.8,0.9964,783.1125
2004-03-20 22:00:00,22.0,5.0,3.0,111.0,147.0,9.9,1323.0,973.0,864.0,1712.0,1125.0,16.2,55.4,1.0132,760.8625
2004-03-20 23:00:00,23.0,5.0,3.0,97.0,122.0,8.9,1309.0,937.0,905.0,1672.0,1036.0,15.9,57.7,1.0356,812.325
2004-03-21 00:00:00,0.0,6.0,3.0,107.0,175.0,10.6,1456.0,999.0,835.0,1714.0,1202.0,15.7,58.6,1.0396,746.8
2004-03-21 01:00:00,1.0,6.0,3.0,90.0,133.0,7.4,1300.0,872.0,941.0,1577.0,1054.0,15.1,60.9,1.0398,704.775
2004-03-21 02:00:00,2.0,6.0,3.0,84.0,89.0,6.2,1203.0,823.0,1004.0,1526.0,903.0,15.6,56.6,0.9951,719.0625
2004-03-21 03:00:00,3.0,6.0,3.0,109.0,180.0,6.5,1195.0,836.0,987.0,1554.0,885.0,15.2,57.9,0.9941,685.35
2004-03-21 04:00:00,4.0,6.0,3.0,87.0,85.0,5.8,1117.0,802.0,1029.0,1539.0,818.0,15.4,57.8,1.0021,649.375
2004-03-21 05:00:00,5.0,6.0,3.0,66.0,55.0,4.0,1062.0,711.0,1136.0,1461.0,700.0,14.9,60.6,1.0196,609.1375
2004-03-21 06:00:00,6.0,6.0,3.0,36.0,24.0,2.1,947.0,594.0,1300.0,1390.0,580.0,14.5,63.0,1.0316,667.45
2004-03-21 07:00:00,7.0,6.0,3.0,62.0,72.0,3.6,1065.0,687.0,1143.0,1492.0,815.0,14.2,66.2,1.063,716.425
2004-03-21 08:00:00,8.0,6.0,3.0,91.0,122.0,4.4,1155.0,734.0,1062.0,1528.0,1035.0,14.5,65.3,1.0704,728.8
2004-03-21 09:00:00,9.0,6.0,3.0,89.0,111.0,5.4,1220.0,782.0,996.0,1560.0,1067.0,15.3,62.1,1.073,755.8875
2004-03-21 10:00:00,10.0,6.0,3.0,93.0,123.0,7.1,1301.0,862.0,914.0,1633.0,1114.0,16.3,59.0,1.0868,737.5375
2004-03-21 11:00:00,11.0,6.0,3.0,81.0,106.0,7.3,1279.0,870.0,911.0,1646.0,1000.0,18.9,49.6,1.07,727.325
2004-03-21 12:00:00,12.0,6.0,3.0,82.0,103.0,7.6,1267.0,883.0,953.0,1617.0,906.0,19.4,46.1,1.0249,705.85
2004-03-21 13:00:00,13.0,6.0,3.0,80.0,102.0,6.8,1239.0,848.0,981.0,1568.0,822.0,20.8,41.6,1.0091,653.95
2004-03-21 14:00:00,14.0,6.0,3.0,48.0,48.0,4.6,1128.0,742.0,1144.0,1507.0,610.0,21.4,40.3,1.0126,697.425
2004-03-21 15:00:00,15.0,6.0,3.0,61.0,63.0,8.4,1243.0,916.0,962.0,1669.0,657.0,21.2,39.3,0.9791,683.4875
2004-03-21 16:00:00,16.0,6.0,3.0,89.0,98.0,6.9,1208.0,853.0,1060.0,1506.0,647.0,20.3,38.0,0.8942,727.5
2004-03-21 17:00:00,17.0,6.0,3.0,105.0,132.0,9.0,1306.0,938.0,961.0,1607.0,762.0,19.4,41.3,0.9206,845.7625
2004-03-21 18:00:00,18.0,6.0,3.0,116.0,173.0,15.1,1546.0,1151.0,769.0,1874.0,1122.0,18.5,43.8,0.9252,823.2
2004-03-21 19:00:00,19.0,6.0,3.0,119.0,185.0,12.6,1501.0,1071.0,823.0,1744.0,1130.0,17.8,48.1,0.9689,928.6375
2004-03-21 20:00:00,20.0,6.0,3.0,144.0,266.0,15.1,1605.0,1153.0,769.0,1840.0,1637.0,17.9,46.9,0.952,804.8625
2004-03-21 21:00:00,21.0,6.0,3.0,123.0,188.0,9.9,1316.0,974.0,883.0,1673.0,1272.0,17.4,49.1,0.9688,744.125
2004-03-21 22:00:00,22.0,6.0,3.0,105.0,122.0,8.0,1195.0,898.0,933.0,1594.0,1098.0,17.0,51.7,0.9914,741.2375
2004-03-21 23:00:00,23.0,6.0,3.0,93.0,112.0,7.9,1211.0,896.0,920.0,1624.0,1066.0,16.4,55.1,1.0198,705.8875
2004-03-22 00:00:00,0.0,0.0,3.0,86.0,93.0,6.1,1161.0,815.0,995.0,1582.0,909.0,16.1,60.0,1.0919,679.0125
2004-03-22 01:00:00,1.0,0.0,3.0,76.0,74.0,5.1,1095.0,767.0,1050.0,1547.0,818.0,15.8,60.5,1.0805,595.2125
2004-03-22 02:00:00,2.0,0.0,3.0,33.0,23.0,1.7,897.0,563.0,1417.0,1355.0,472.0,16.3,57.0,1.0491,635.0875
2004-03-22 03:00:00,3.0,0.0,3.0,109.0,180.0,0.7,842.0,468.0,1813.0,1274.0,394.0,16.9,53.9,1.0309,604.475
2004-03-22 04:00:00,4.0,0.0,3.0,27.0,17.0,0.8,854.0,481.0,1756.0,1304.0,396.0,16.1,55.9,1.0153,599.7125
2004-03-22 05:00:00,5.0,0.0,3.0,23.0,15.0,0.7,845.0,472.0,1786.0,1278.0,378.0,16.5,53.9,1.0049,612.75
2004-03-22 06:00:00,6.0,0.0,3.0,46.0,41.0,2.0,942.0,586.0,1480.0,1373.0,432.0,16.4,54.0,0.9979,666.7625
2004-03-22 07:00:00,7.0,0.0,3.0,76.0,86.0,5.1,1090.0,768.0,1072.0,1538.0,699.0,15.7,57.6,1.0195,885.4625
2004-03-22 08:00:00,8.0,0.0,3.0,116.0,226.0,17.7,1514.0,1230.0,732.0,1996.0,1252.0,15.8,53.7,0.9571,861.05
2004-03-22 09:00:00,9.0,0.0,3.0,115.0,214.0,18.4,1379.0,1252.0,711.0,1962.0,1237.0,17.4,42.1,0.8281,677.6125
2004-03-22 10:00:00,10.0,0.0,3.0,83.0,115.0,6.9,1074.0,854.0,1032.0,1484.0,772.0,17.9,38.4,0.7793,684.6625
2004-03-22 11:00:00,11.0,0.0,3.0,87.0,124.0,7.3,1090.0,868.0,1026.0,1509.0,766.0,18.5,36.7,0.7764,706.075
2004-03-22 12:00:00,12.0,0.0,3.0,90.0,122.0,9.6,1110.0,964.0,947.0,1577.0,829.0,21.0,29.6,0.7263,704.675
2004-03-22 13:00:00,13.0,0.0,3.0,87.0,107.0,10.4,1102.0,994.0,955.0,1599.0,783.0,21.3,28.1,0.7067,718.15
2004-03-22 14:00:00,14.0,0.0,3.0,99.0,133.0,11.2,1100.0,1021.0,952.0,1607.0,822.0,21.3,26.1,0.6539,711.0875
2004-03-22 15:00:00,15.0,0.0,3.0,99.0,130.0,10.7,1094.0,1003.0,965.0,1574.0,813.0,21.3,26.8,0.6681,711.7
2004-03-22 16:00:00,16.0,0.0,3.0,101.0,150.0,11.6,1076.0,1034.0,964.0,1544.0,813.0,21.3,24.2,0.606,731.425
2004-03-22 17:00:00,17.0,0.0,3.0,103.0,138.0,12.4,1152.0,1062.0,928.0,1606.0,850.0,20.2,28.5,0.6682,868.0375
2004-03-22 18:00:00,18.0,0.0,3.0,129.0,213.0,18.3,1407.0,1249.0,720.0,1932.0,1276.0,17.0,43.1,0.8264,903.875
2004-03-22 19:00:00,19.0,0.0,3.0,143.0,232.0,21.0,1438.0,1325.0,678.0,1993.0,1401.0,15.6,47.4,0.8347,894.25
2004-03-22 20:00:00,20.0,0.0,3.0,146.0,238.0,21.0,1425.0,1325.0,678.0,1965.0,1356.0,15.3,47.4,0.8178,813.0625
2004-03-22 21:00:00,21.0,0.0,3.0,124.0,180.0,14.5,1279.0,1131.0,775.0,1758.0,1243.0,14.5,49.7,0.8177,732.675
2004-03-22 22:00:00,22.0,0.0,3.0,113.0,128.0,8.4,1132.0,916.0,920.0,1561.0,1083.0,13.9,52.0,0.8231,648.9125
2004-03-22 23:00:00,23.0,0.0,3.0,80.0,65.0,4.3,1006.0,729.0,1142.0,1370.0,795.0,14.5,49.4,0.8106,638.6
2004-03-23 00:00:00,0.0,1.0,3.0,72.0,53.0,3.8,982.0,700.0,1204.0,1359.0,735.0,13.8,51.4,0.8071,622.8375
2004-03-23 01:00:00,1.0,1.0,3.0,64.0,47.0,2.7,969.0,636.0,1271.0,1309.0,684.0,14.0,51.3,0.8163,628.4375
2004-03-23 02:00:00,2.0,1.0,3.0,70.0,51.0,2.5,941.0,621.0,1298.0,1330.0,714.0,13.0,56.8,0.8444,620.9
2004-03-23 03:00:00,3.0,1.0,3.0,109.0,180.0,1.2,892.0,522.0,1522.0,1285.0,456.0,11.0,70.0,0.9215,593.475
2004-03-23 04:00:00,4.0,1.0,3.0,31.0,20.0,0.8,855.0,478.0,1701.0,1261.0,401.0,10.1,76.8,0.9483,601.2
2004-03-23 05:00:00,5.0,1.0,3.0,22.0,13.0,0.6,834.0,459.0,1908.0,1212.0,361.0,8.8,80.5,0.9147,600.6
2004-03-23 06:00:00,6.0,1.0,3.0,47.0,33.0,1.8,909.0,567.0,1542.0,1287.0,418.0,9.6,75.4,0.9004,653.075
2004-03-23 07:00:00,7.0,1.0,3.0,88.0,103.0,4.6,1061.0,745.0,1178.0,1429.0,616.0,9.8,75.0,0.9093,837.775
2004-03-23 08:00:00,8.0,1.0,3.0,130.0,224.0,14.2,1441.0,1124.0,851.0,1829.0,1089.0,10.0,74.2,0.9117,916.0
2004-03-23 09:00:00,9.0,1.0,3.0,132.0,244.0,21.0,1498.0,1325.0,684.0,2095.0,1329.0,11.2,69.7,0.9232,855.15
2004-03-23 10:00:00,10.0,1.0,3.0,132.0,237.0,16.2,1343.0,1185.0,760.0,1857.0,1311.0,12.0,62.9,0.8803,832.8125
2004-03-23 11:00:00,11.0,1.0,3.0,131.0,220.0,15.5,1308.0,1166.0,792.0,1794.0,1236.0,12.8,55.8,0.821,798.175
2004-03-23 12:00:00,12.0,1.0,3.0,129.0,207.0,13.4,1209.0,1097.0,837.0,1746.0,1147.0,13.1,54.8,0.8234,848.9875
2004-03-23 13:00:00,13.0,1.0,3.0,132.0,208.0,16.9,1310.0,1207.0,770.0,1847.0,1301.0,13.8,53.4,0.8351,766.8
2004-03-23 14:00:00,14.0,1.0,3.0,110.0,160.0,12.4,1171.0,1064.0,881.0,1639.0,1097.0,16.0,42.4,0.7674,718.1375
2004-03-23 15:00:00,15.0,1.0,3.0,99.0,131.0,10.1,1112.0,980.0,924.0,1589.0,900.0,14.1,49.8,0.7971,698.8375
2004-03-23 16:00:00,16.0,1.0,3.0,100.0,128.0,8.7,1132.0,927.0,944.0,1570.0,781.0,12.0,61.1,0.8537,774.725
2004-03-23 17:00:00,17.0,1.0,3.0,122.0,176.0,13.8,1225.0,1111.0,818.0,1719.0,1013.0,13.6,54.6,0.8465,687.1625
2004-03-23 18:00:00,18.0,1.0,3.0,97.0,107.0,9.3,1065.0,953.0,962.0,1514.0,790.0,13.7,49.5,0.7695,772.125
2004-03-23 19:00:00,19.0,1.0,3.0,112.0,131.0,13.0,1236.0,1084.0,854.0,1688.0,1059.0,11.7,57.1,0.7822,810.2875
2004-03-23 20:00:00,20.0,1.0,3.0,128.0,166.0,14.3,1309.0,1126.0,812.0,1722.0,1205.0,11.5,58.2,0.7867,704.825
2004-03-23 21:00:00,21.0,1.0,3.0,101.0,89.0,7.6,1089.0,884.0,1006.0,1487.0,975.0,12.6,54.2,0.7881,671.2875
2004-03-23 22:00:00,22.0,1.0,3.0,96.0,81.0,5.3,1000.0,776.0,1141.0,1375.0,896.0,12.0,54.9,0.7664,679.175
2004-03-23 23:00:00,23.0,1.0,3.0,86.0,78.0,5.4,1041.0,782.0,1105.0,1425.0,911.0,11.0,61.4,0.8057,676.3625
2004-03-24 00:00:00,0.0,2.0,3.0,85.0,70.0,4.9,1045.0,756.0,1137.0,1411.0,902.0,11.1,62.2,0.8199,661.075
2004-03-24 01:00:00,1.0,2.0,3.0,79.0,76.0,4.6,997.0,744.0,1151.0,1405.0,832.0,10.8,62.5,0.8082,631.2125
2004-03-24 02:00:00,2.0,2.0,3.0,61.0,43.0,2.7,948.0,634.0,1320.0,1326.0,715.0,11.3,60.0,0.8025,645.95
2004-03-24 03:00:00,3.0,2.0,3.0,109.0,180.0,1.6,878.0,551.0,1493.0,1272.0,683.0,10.6,61.6,0.7856,632.9625
2004-03-24 04:00:00,4.0,2.0,3.0,66.0,44.0,1.7,908.0,559.0,1477.0,1287.0,721.0,10.2,62.7,0.7813,622.275
2004-03-24 05:00:00,5.0,2.0,3.0,54.0,34.0,1.2,892.0,522.0,1572.0,1255.0,648.0,10.9,58.6,0.7628,622.4625
2004-03-24 06:00:00,6.0,2.0,3.0,57.0,43.0,1.7,954.0,561.0,1496.0,1255.0,612.0,10.8,57.2,0.7382,667.975
2004-03-24 07:00:00,7.0,2.0,3.0,75.0,79.0,4.8,1045.0,751.0,1186.0,1403.0,800.0,10.4,59.2,0.7455,810.975
2004-03-24 08:00:00,8.0,2.0,3.0,97.0,174.0,13.8,1383.0,1109.0,832.0,1706.0,1173.0,11.0,57.3,0.7501,951.4625
2004-03-24 09:00:00,9.0,2.0,3.0,110.0,235.0,23.7,1597.0,1395.0,652.0,2080.0,1519.0,11.2,56.9,0.7565,825.775
2004-03-24 10:00:00,10.0,2.0,3.0,113.0,218.0,14.2,1318.0,1124.0,762.0,1770.0,1287.0,12.1,54.9,0.7734,711.125
2004-03-24 11:00:00,11.0,2.0,3.0,88.0,136.0,8.0,1138.0,898.0,950.0,1505.0,966.0,15.1,44.3,0.7535,678.5875
2004-03-24 12:00:00,12.0,2.0,3.0,85.0,117.0,6.7,1098.0,842.0,1012.0,1440.0,828.0,15.6,40.6,0.7146,691.2125
2004-03-24 13:00:00,13.0,2.0,3.0,96.0,119.0,8.7,1118.0,927.0,959.0,1477.0,825.0,16.9,34.6,0.6597,717.35
2004-03-24 14:00:00,14.0,2.0,3.0,106.0,126.0,10.8,1170.0,1009.0,879.0,1566.0,872.0,16.6,35.6,0.6697,667.5875
2004-03-24 15:00:00,15.0,2.0,3.0,91.0,100.0,6.7,1112.0,842.0,1015.0,1494.0,680.0,11.3,63.9,0.8554,789.175
2004-03-24 16:00:00,16.0,2.0,3.0,126.0,197.0,11.4,1390.0,1028.0,829.0,1730.0,1002.0,9.6,81.1,0.972,812.925
2004-03-24 17:00:00,17.0,2.0,3.0,130.0,195.0,13.4,1353.0,1096.0,774.0,1783.0,1159.0,11.7,69.1,0.9497,764.75
2004-03-24 18:00:00,18.0,2.0,3.0,111.0,156.0,12.0,1260.0,1050.0,828.0,1722.0,979.0,10.7,68.5,0.8794,900.525
2004-03-24 19:00:00,19.0,2.0,3.0,134.0,247.0,20.2,1501.0,1302.0,681.0,2008.0,1311.0,10.7,67.3,0.8643,794.175
2004-03-24 20:00:00,20.0,2.0,3.0,136.0,190.0,14.4,1273.0,1130.0,795.0,1744.0,1071.0,10.8,65.7,0.8486,729.425
2004-03-24 21:00:00,21.0,2.0,3.0,125.0,169.0,9.4,1179.0,955.0,928.0,1571.0,899.0,10.3,66.3,0.8336,669.1125
2004-03-24 22:00:00,22.0,2.0,3.0,108.0,118.0,5.9,1047.0,809.0,1064.0,1435.0,766.0,10.1,66.9,0.8248,626.6875
2004-03-24 23:00:00,23.0,2.0,3.0,87.0,81.0,4.5,973.0,739.0,1186.0,1354.0,589.0,10.4,61.1,0.7717,630.9375
2004-03-25 00:00:00,0.0,3.0,3.0,89.0,80.0,4.5,997.0,737.0,1168.0,1341.0,631.0,10.3,59.9,0.7516,602.6875
2004-03-25 01:00:00,1.0,3.0,3.0,58.0,42.0,2.5,970.0,621.0,1400.0,1249.0,479.0,11.0,58.4,0.7686,593.225
2004-03-25 02:00:00,2.0,3.0,3.0,54.0,38.0,1.8,902.0,568.0,1450.0,1253.0,479.0,9.1,68.1,0.789,619.3
2004-03-25 03:00:00,3.0,3.0,3.0,109.0,180.0,1.4,921.0,538.0,1564.0,1224.0,417.0,9.5,68.2,0.8091,586.4875
2004-03-25 04:00:00,4.0,3.0,3.0,28.0,18.0,0.9,858.0,490.0,1707.0,1212.0,378.0,9.3,72.3,0.8496,600.575
2004-03-25 05:00:00,5.0,3.0,3.0,20.0,12.0,0.6,878.0,457.0,1935.0,1158.0,344.0,9.9,66.8,0.8152,601.675
2004-03-25 06:00:00,6.0,3.0,3.0,51.0,43.0,1.4,893.0,540.0,1604.0,1268.0,413.0,7.6,83.2,0.8695,644.1
2004-03-25 07:00:00,7.0,3.0,3.0,82.0,84.0,3.8,1038.0,697.0,1260.0,1383.0,605.0,8.1,79.0,0.8544,784.575
2004-03-25 08:00:00,8.0,3.0,3.0,112.0,184.0,11.6,1320.0,1035.0,902.0,1721.0,991.0,8.7,74.6,0.8429,847.35
2004-03-25 09:00:00,9.0,3.0,3.0,119.0,202.0,17.8,1353.0,1235.0,740.0,1937.0,1175.0,8.6,75.1,0.8415,718.85
2004-03-25 10:00:00,10.0,3.0,3.0,99.0,133.0,8.8,1133.0,933.0,969.0,1552.0,923.0,9.7,69.7,0.8389,685.725
2004-03-25 11:00:00,11.0,3.0,3.0,98.0,130.0,6.8,1066.0,849.0,1039.0,1468.0,829.0,11.0,64.4,0.8447,661.4875
2004-03-25 12:00:00,12.0,3.0,3.0,88.0,106.0,5.9,1027.0,809.0,1081.0,1442.0,733.0,13.6,53.0,0.8209,703.1125
